id	address	price	lng	lat
/inmueble/29002054/	Goya, Madrid	2350	-3.6718503	40.42572089999999
/inmueble/27217724/	calle Doctor Ramon Castroviejo, Peñagrande, Madrid	620	-3.7230409	40.47442909999999
/inmueble/30420897/	calle Ocaña, Aluche, Madrid	850	-3.7552597	40.3871879
/inmueble/30287592/	avenida Burgos, Castilla, Madrid	1000	-3.6740513	40.4859728
/inmueble/28403973/	calle Artesanía, 8, San Andrés, Madrid	550	-3.70999	40.34713
/inmueble/2023916/	calle Embajadores, 203, Legazpi, Madrid	750	-3.6904762	40.3874437
/inmueble/1668062/	calle Cerro del Murmullo, 13, Ensanche de Vallecas - Valdecarros, Madrid	600	-3.7037902	40.4167754
/inmueble/1670450/	calle Cerro del Murmullo, 13, Ensanche de Vallecas - Valdecarros, Madrid	600	-3.7037902	40.4167754
/inmueble/30760185/	concepcion jeronima, Sol, Madrid	1200	-3.70723	40.41379
/inmueble/30724044/	atocha, 75, Lavapiés-Embajadores, Madrid	1100	-3.698465699999999	40.412137
/inmueble/30193516/	Santa Susana, Pinar del Rey, Madrid	525	 -3.6441984	40.4787808
/inmueble/30193484/	Santa Susana, Pinar del Rey, Madrid	575	 -3.6441984	40.4787808
/inmueble/758849/	calle Andrés Mellado, Gaztambide, Madrid	1300	-3.7142636	40.4364487
/inmueble/29946559/	Cuzco-Castillejos, Madrid	1200	-3.69032	40.45827999999999
/inmueble/28974271/	calle Peña Santa, Mirasierra, Madrid	2490	-3.7044647	40.4941458
/inmueble/28417475/	calle Juan Bravo, Castellana, Madrid	3300	-3.6795969	40.4327207
/inmueble/969879/	calle Pilar Cavero, 11, San Pascual, Madrid	750	-3.645888	40.4471455
/inmueble/26479577/	calle Nuestra Señora de la Soledad 19 esquina c/Telegrafía, 8, Buena Vista, Madrid	493	-98.90688379999999	19.2788056
/inmueble/1833248/	paseo Delicias, 19, Palos de Moguer, Madrid	850	-3.693039599999999	40.40418500000001
/inmueble/30557240/	Conde Orgaz-Piovera, Madrid	4500	-3.6333569	40.4599098
/inmueble/30306126/	calle Pedro Rico, La Paz, Madrid	1500	-3.6956465	40.4839771
/inmueble/30764902/	calle robledillo, Nuevos Ministerios-Ríos Rosas, Madrid	1900	-3.7010613	40.4426828
/inmueble/30764705/	calle los vascos, Ciudad Universitaria, Madrid	1300	-3.711029	40.4482753
/inmueble/30750838/	calle francisco ricci, Gaztambide, Madrid	900	-3.7134514	40.431216
/inmueble/30352640/	Nuevos Ministerios-Ríos Rosas, Madrid	3000	-3.692299999999999	40.446803
/inmueble/29681536/	El Viso, Madrid	6500	-3.6866813	40.4490213
/inmueble/526558/	calle Barbieri, 23, Chueca-Justicia, Madrid	850	-3.6976649	40.4226162
/inmueble/27880945/	Bernabéu-Hispanoamérica, Madrid	8500	-3.6883445	40.4530541
/inmueble/30678538/	calle londres, 21, Guindalera, Madrid	765	 -3.6688627	40.4315329
/inmueble/30526741/	calle de Maldonado, 75, Lista, Madrid	1750	-3.674277	40.4335178
/inmueble/30332716/	calle San Benito, 45, Ventilla-Almenara, Madrid	1000	-3.6958778	40.4694349
/inmueble/30636471/	calle ercilla, 27, Acacias, Madrid	650	-3.702151199999999	40.4020793
/inmueble/30524983/	paseo de la Castellana, 144, Bernabéu-Hispanoamérica, Madrid	2600	-3.6797153	40.4552066
/inmueble/760585/	calle Arriaza, Argüelles, Madrid	1000	-3.7160188	40.4212287
/inmueble/26874282/	calle Doctor Esquerdo, Pacífico, Madrid	1400	-3.6707603	40.4133586
/inmueble/30626105/	Colina, Madrid	2000	-3.6626493	40.4575577
/inmueble/30752521/	calle alcalde sainz de baranda, 12, Ibiza, Madrid	900	-3.6770488	40.4169089
/inmueble/25891581/	calle Duque de Rivas, 3, Lavapiés-Embajadores, Madrid	2500	-3.7062899	40.4133927
/inmueble/30585157/	calle de Padilla, 73, Lista, Madrid	1300	-3.6718124	40.4310819
/inmueble/30461391/	calle Cinco Lagunas, Aravaca, Madrid	4500	-3.7899572	40.4597455
/inmueble/29585994/	Celeste, Colina, Madrid	900	-3.6593106	40.4554589
/inmueble/1389473/	plaza Tirso de Molina, 5, Lavapiés-Embajadores, Madrid	1800	-3.702882499999999	40.4124747
/inmueble/1845844/	calle Pirra, 14, Rejas, Madrid	960	-3.588557599999999	40.44532030000001
/inmueble/30652203/	sangenjo, La Paz, Madrid	1400	-3.7004545	40.4850897
/inmueble/30646334/	calle garcía de paredes, Trafalgar, Madrid	1200	-3.6963997	40.4366999
/inmueble/30592838/	calle Alcala, Goya, Madrid	2950	-3.6717143	40.42664570000001
/inmueble/28082720/	calle Andrés Mellado, 80, Gaztambide, Madrid	1100	-3.7140765	40.4378825
/inmueble/30303791/	calle de los Reyes, 5, Malasaña-Universidad, Madrid	1300	-3.7087479	40.4242402
/inmueble/28622354/	calle Goya, 110, Goya, Madrid	960	-3.6700496	40.4243609
/inmueble/1032627/	calle Castelló, Recoletos, Madrid	2000	-3.6810014	40.4314249
/inmueble/30759876/	Castellana, Madrid	900	-3.6871448	40.435469
/inmueble/30631071/	emiliano barral, 16, San Juan Bautista, Madrid	1450	-3.6603396	40.4500652
/inmueble/30760253/	calle francisco remiro, 32, Guindalera, Madrid	790	-3.6663849	40.4383852
/inmueble/30760173/	calle béjar, 27, Guindalera, Madrid	1050	-3.6721893	40.4369969
/inmueble/30481350/	Huertas-Cortes, Madrid	2800	-3.6981578	40.4135026
/inmueble/30258292/	El Viso, Madrid	5800	-3.6866813	40.4490213
/inmueble/29437096/	Concepción, Madrid	2200	-3.648056	40.440278
/inmueble/27830113/	Huertas-Cortes, Madrid	3500	-3.6981578	40.4135026
/inmueble/27103774/	Conde Orgaz-Piovera, Madrid	6000	-3.6333569	40.4599098
/inmueble/26858772/	El Plantío, Madrid	7100	-3.823856	40.4725495
/inmueble/29718933/	plaza Liceo, 3, Conde Orgaz-Piovera, Madrid	950	-3.6326303	40.4534463
/inmueble/30676206/	calle jorge juan, Recoletos, Madrid	3800	-3.6773548	40.4234598
/inmueble/29380254/	calle Principe de Vergara, 67, Castellana, Madrid	1400	-3.679555299999999	40.4344194
/inmueble/30759832/	Castellana, Madrid	1000	-3.6871448	40.435469
/inmueble/29679600/	calle Alcalde Alvarez de Villaamil, 2, Sanchinarro, Madrid	800	-3.7037902	40.4167754
/inmueble/30760691/	calle preciados, 40, Sol, Madrid	800	-3.7070622	40.419787
/inmueble/30758772/	orfila, Almagro, Madrid	3200	-3.692216499999999	40.427332
/inmueble/30758233/	calle san hermenegildo, 7, Malasaña-Universidad, Madrid	900	-3.7037902	40.4167754
/inmueble/30754350/	avenida niceto alcalá zamora, 25, Sanchinarro, Madrid	850	-3.6452099	40.4890855
/inmueble/30754337/	calle elfo, 32, Quintana, Madrid	990	-3.6533031	40.4335172
/inmueble/30743440/	calle de virgen de lluc, 38, Quintana, Madrid	680	-3.6519747	40.4348434
/inmueble/30742135/	calle alberdi, 26, Valdeacederas, Madrid	700	-3.7072967	40.4674646
/inmueble/25418472/	avenida Ciudad de Barcelona, 51, Pacífico, Madrid	850	-3.6778189	40.4029979
/inmueble/30737878/	calle la bañeza, 40, Peñagrande, Madrid	500	-3.7159371	40.4758036
/inmueble/30336747/	paseo de la Habana, 82, Bernabéu-Hispanoamérica, Madrid	1000	-3.6797153	40.4552066
/inmueble/30247704/	calle Madre Antonia París, 4, San Pascual, Madrid	1200	-3.6515227	40.4446117
/inmueble/26039335/	Recoletos, Madrid	2800	-3.6866377	40.4238593
/inmueble/29762861/	calle de Caleruega, 1, Costillares, Madrid	1050	-3.6690912	40.4768428
/inmueble/28611415/	Ciudad Jardín, Madrid	700	-3.4082018	40.6365658
/inmueble/27599477/	calle Juan de Mena, 25, Jerónimos, Madrid	3105	 -3.689397	40.4174146
/inmueble/30658574/	Castellana, Madrid	1900	-3.6871448	40.435469
/inmueble/30750363/	Ciudad Universitaria, Madrid	590	-3.7302682	40.4459167
/inmueble/30685748/	calle de narváez, Ibiza, Madrid	750	-3.676071	40.4203826
/inmueble/30666293/	argumosa, Lavapiés-Embajadores, Madrid	620	-3.7007389	40.4084544
/inmueble/30564367/	Vallehermoso, Vallehermoso, Madrid	1500	-3.7073277	40.4394425
/inmueble/30198412/	Recoletos, Madrid	3900	-3.6866377	40.4238593
/inmueble/26977718/	calle Ariel, 4, Legazpi, Madrid	850	-3.6791176	40.3935374
/inmueble/30765111/	Infanta Mercedes, 28, Cuatro Caminos, Madrid	750	-3.6981477	40.4560955
/inmueble/30763848/	calle ramón gómez de la serna, Peñagrande, Madrid	950	-3.7251616	40.4824887
/inmueble/30757921/	maldonado, Lista, Madrid	1750	-3.6762724	40.4334405
/inmueble/30753015/	avenida cardenal herrera oria, Peñagrande, Madrid	750	-3.717868	40.4823341
/inmueble/30752979/	calle de jorge juan, Fuente del Berro, Madrid	1450	-3.6773548	40.4234598
/inmueble/30752169/	avenida pablo iglesias, 19, Vallehermoso, Madrid	1350	-3.7085496	40.44683149999999
/inmueble/30745959/	calle general rodrigo, Vallehermoso, Madrid	2200	-3.7141283	40.4437637
/inmueble/30740411/	calle explanada, 3, Ciudad Universitaria, Madrid	1050	-3.7116888	40.447537
/inmueble/30739390/	calle sarria, Pilar, Madrid	600	-3.7143101	40.4746798
/inmueble/28504840/	calle Diego de León, Castellana, Madrid	4100	-3.6807121	40.4347946
/inmueble/30737084/	calle rabe de las calzadas, Las Tablas, Madrid	1200	-3.6705412	40.50654189999999
/inmueble/25673802/	calle Buganvilla, Castilla, Madrid	2600	-3.6778278	40.4723406
/inmueble/30388177/	Recoletos, Madrid	2500	-3.6866377	40.4238593
/inmueble/30067311/	Jerónimos, Madrid	4500	-3.6932785	40.415072
/inmueble/1205470/	calle Ayala, Recoletos, Madrid	1700	-3.6799194	40.4275227
/inmueble/557425/	El Viso, Madrid	4500	-3.6866813	40.4490213
/inmueble/30034362/	calle Divino Redentor, 17, Valdeacederas, Madrid	750	-3.7017754	40.4670878
/inmueble/30584619/	calle del Campo de la Paloma, Palomeras sureste, Madrid	475	 -3.6465711	40.3834617
/inmueble/30765609/	calle cadarso, 19, Argüelles, Madrid	700	-3.7153576	40.42191469999999
/inmueble/27482975/	calle Cervantes, 8, Huertas-Cortes, Madrid	690	-3.6999409	40.4142211
/inmueble/30759032/	arturo soria, 251, Atalaya, Madrid	1900	-3.6661582	40.4664622
/inmueble/30753139/	calle eguilaz, 4, Trafalgar, Madrid	640	-3.700453099999999	40.4289911
/inmueble/30751694/	calle marqués de la ensenada, 16, Chueca-Justicia, Madrid	700	-3.6976649	40.4226162
/inmueble/30749748/	paseo de las delicias, Delicias, Madrid	1200	-3.6941575	40.3991678
/inmueble/30749341/	calle martín muñoz de las posadas, 7, Ensanche de Vallecas - Valdecarros, Madrid	670	-3.7037902	40.4167754
/inmueble/30281690/	calle del Hospital, 10, Lavapiés-Embajadores, Madrid	760	-3.6956924	40.4080912
/inmueble/30740125/	calle sal, 3, Sol, Madrid	1200	-3.706586799999999	40.4155448
/inmueble/30739990/	calle sal, 3, Sol, Madrid	1350	-3.706586799999999	40.4155448
/inmueble/30738649/	calle blasco de garay, Arapiles, Madrid	890	-3.7114695	40.4347403
/inmueble/471861/	calle Conde de Serrallo, 1, Ventilla-Almenara, Madrid	470	-3.6958778	40.4694349
/inmueble/30504738/	paseo de la Habana, Bernabéu-Hispanoamérica, Madrid	1500	-3.6797153	40.4552066
/inmueble/30397513/	Astún, 19, Valdemarín, Madrid	5000	-3.7756214	40.4659132
/inmueble/30747988/	calle marques de cubas, Huertas-Cortes, Madrid	1100	-3.6999409	40.4142211
/inmueble/30727293/	calle arturo soria, 110, San Pascual, Madrid	950	-3.64893	40.447
/inmueble/30626388/	calle de camarena, Aluche, Madrid	600	-3.756125199999999	40.391181
/inmueble/30587600/	calle San Marcelo, 20, Ventas, Madrid	550	-3.6563163	40.427015
/inmueble/30336022/	Castilla, Madrid	1000	-3.6794196	40.473866
/inmueble/29109536/	calle García de Paredes, 33, Almagro, Madrid	650	-3.6984174	40.4368028
/inmueble/28138186/	calle Cicerón, 12, Cuatro Caminos, Madrid	650	-3.7008593	40.4479264
/inmueble/27767842/	calle Colombia, 61, Bernabéu-Hispanoamérica, Madrid	900	-3.6797153	40.4552066
/inmueble/27307415/	paseo de la Esperanza, 22, Acacias, Madrid	555	 -3.7026177	40.3981157
/inmueble/27242673/	avenida Cordoba, 27, Almendrales, Madrid	500	-3.697099	40.382094
/inmueble/644098/	calle Vergara, 9, Palacio, Madrid	1500	-3.7110312	40.4173731
/inmueble/465160/	calle Colombia, 62, Bernabéu-Hispanoamérica, Madrid	950	-3.6797153	40.4552066
/inmueble/617040/	paseo Reina Cristina, 8, Pacífico, Madrid	750	-3.6829012	40.4066757
/inmueble/30767457/	castello, Recoletos, Madrid	2000	-3.6810014	40.4314249
/inmueble/30760749/	manuel silvela, Trafalgar, Madrid	1250	-3.6987432	40.4295132
/inmueble/30760464/	calle bola, Palacio, Madrid	800	-3.7101124	40.4201772
/inmueble/30760174/	calle de jorge juan, Goya, Madrid	2300	-3.6773548	40.4234598
/inmueble/30760127/	pasaje can menor, Estrella, Madrid	800	-3.6670079	40.4128535
/inmueble/30760025/	plaza isabel ii, Palacio, Madrid	1600	-3.7091026	40.4181357
/inmueble/30759988/	calle de los poetas, 25, Valdebernardo - Valderribas, Madrid	700	-3.7037902	40.4167754
/inmueble/30759787/	calle clara del rey, Prosperidad, Madrid	900	-3.6694554	40.4429305
/inmueble/30759028/	gobernador, 23, Huertas-Cortes, Madrid	990	-3.6999409	40.4142211
/inmueble/30758853/	calle san juan de la salle, El Viso, Madrid	2900	-3.689248899999999	40.45197539999999
/inmueble/30757959/	calle juan de urbieta, Pacífico, Madrid	700	-3.6754525	40.40701929999999
/inmueble/30754971/	calle arriaza, Argüelles, Madrid	645	 -3.7160188	40.4212287
/inmueble/30754880/	calle tutor, Argüelles, Madrid	600	-3.716634	40.4293382
/inmueble/30754718/	avenida de menéndez pelayo, Niño Jesús, Madrid	1200	-3.6769623	40.4131279
/inmueble/30753952/	calle albaida, Hellín, Madrid	850	-3.6165189	40.4333308
/inmueble/30753738/	calle de luchana, Trafalgar, Madrid	799	 -3.7000422	40.4305983
/inmueble/30753377/	calle piamonte, Chueca-Justicia, Madrid	950	-3.6976649	40.4226162
/inmueble/30752840/	calle de orense, Cuatro Caminos, Madrid	875	 -3.694875399999999	40.4540008
/inmueble/30752789/	calle hortaleza, Chueca-Justicia, Madrid	1300	-3.6976649	40.4226162
/inmueble/30751435/	calle cerro bermejo, 13, Puerta del Ángel, Madrid	495	 -3.7303652	40.4096237
/inmueble/30750194/	argensola, Chueca-Justicia, Madrid	1500	-3.6976649	40.4226162
/inmueble/30749848/	calle de raimundo fernández villaverde, 28, Nuevos Ministerios-Ríos Rosas, Madrid	950	-3.7010613	40.4426828
/inmueble/30749311/	calle martín muñoz de las posadas, Ensanche de Vallecas - Valdecarros, Madrid	570	-3.7037902	40.4167754
/inmueble/30749079/	fernando el catolico, Gaztambide, Madrid	1500	-3.7118693	40.4341708
/inmueble/30748961/	calle del olmo, Lavapiés-Embajadores, Madrid	565	 -3.7002996	40.4115626
/inmueble/30748819/	calle francisco ricci, Gaztambide, Madrid	1200	-3.7134514	40.431216
/inmueble/30744049/	Guindalera, Madrid	700	-3.6709916	40.4354015
/inmueble/30743970/	calle de goya, Recoletos, Madrid	2300	-3.6801276	40.42498459999999
/inmueble/30743759/	calle josé abascal, Almagro, Madrid	1600	-3.6977989	40.4383753
/inmueble/30742344/	calle divino pastor, 25, Malasaña-Universidad, Madrid	999	 -3.7037902	40.4167754
/inmueble/30742137/	calle larra, Chueca-Justicia, Madrid	1300	-3.6976649	40.4226162
/inmueble/30741363/	doce de octubre, Niño Jesús, Madrid	850	-3.6763593	40.4156458
/inmueble/30741101/	calle delicias, Palos de Moguer, Madrid	1300	-3.6921417	40.4040668
/inmueble/30741100/	dulcinea, Cuatro Caminos, Madrid	950	-3.6998742	40.4496175
/inmueble/29502729/	calle del General Pardiñas, 105, Lista, Madrid	750	-3.6777619	40.43704779999999
/inmueble/30740695/	calle josé abascal, Almagro, Madrid	1600	-3.6977989	40.4383753
/inmueble/30740222/	velarde, Malasaña-Universidad, Madrid	750	-3.7037902	40.4167754
/inmueble/30739378/	calle san pedro, Huertas-Cortes, Madrid	570	-3.6999409	40.4142211
/inmueble/30738930/	calle de cuevas de almanzora, Apóstol Santiago, Madrid	800	-3.6595799	40.4769823
/inmueble/28669220/	calle Cervantes, Huertas-Cortes, Madrid	1200	-3.6999409	40.4142211
/inmueble/30738718/	calle viriato, Almagro, Madrid	800	-3.6999264	40.43582809999999
/inmueble/30738493/	aduana, Sol, Madrid	800	-3.7010463	40.4183448
/inmueble/30738358/	calle diego bahamonde, 23, Fuente del Berro, Madrid	750	-3.6648142	40.425464
/inmueble/30737535/	paseo de santa maría de la cabeza, Acacias, Madrid	800	-3.703796	40.3961379
/inmueble/29116746/	calle Barbieri, 3, Chueca-Justicia, Madrid	750	-3.6976649	40.4226162
/inmueble/30495147/	avenida del General Perón, Cuatro Caminos, Madrid	850	-3.695609299999999	40.4523426
/inmueble/30399841/	calle Astun, Valdemarín, Madrid	5000	-3.7762375	40.4664545
/inmueble/30313457/	calle Núñez de Arce, 15, Huertas-Cortes, Madrid	900	-3.6999409	40.4142211
/inmueble/30296348/	Lagasca, Castellana, Madrid	1900	-3.6858158	40.4208165
/inmueble/30190238/	calle del Doctor Esquerdo, Niño Jesús, Madrid	2600	-3.6707603	40.4133586
/inmueble/29964627/	Lagasca, Castellana, Madrid	2600	-3.6858158	40.4208165
/inmueble/29945387/	Cuzco-Castillejos, Madrid	750	-3.69032	40.45827999999999
/inmueble/30525908/	avenida Albufera, 6, San Diego, Madrid	600	-3.668899799999999	40.3980417
/inmueble/29070510/	Almagro, Madrid	1800	-3.695287	40.4338618
/inmueble/30678407/	calle argumosa, 9, Lavapiés-Embajadores, Madrid	750	-3.699427099999999	40.4083372
/inmueble/30675096/	sancho davila, Fuente del Berro, Madrid	750	-3.6618639	40.4268527
/inmueble/30641356/	calle de la luna, Malasaña-Universidad, Madrid	650	-3.7037902	40.4167754
/inmueble/30630703/	calle alejandro morán, s/n, Puerta Bonita, Madrid	675	 -3.7312624	40.38557369999999
/inmueble/30602486/	calle de juan de olías, Cuatro Caminos, Madrid	900	-3.7009454	40.4533342
/inmueble/30578682/	Huertas-Cortes, Madrid	2500	-3.6981578	40.4135026
/inmueble/30567633/	plaza de los Carros, 3, Palacio, Madrid	1200	-3.7116159	40.4117235
/inmueble/30561370/	El Plantío, Madrid	2500	-3.823856	40.4725495
/inmueble/30561353/	Lista, Madrid	1100	-3.6769396	40.4312768
/inmueble/30439326/	calle Comandante Fortea, Casa de Campo, Madrid	900	-3.731082	40.426305
/inmueble/1157186/	avenida Madroños, Conde Orgaz-Piovera, Madrid	4500	-3.6326303	40.4534463
/inmueble/25413868/	calle Felipe III, 4, Sol, Madrid	1200	-3.7070071	40.4159852
/inmueble/30227353/	Pradillo, Ciudad Jardín, Madrid	4200	-3.6717899	40.4419099
/inmueble/1535941/	calle Leganitos, 27, Palacio, Madrid	900	-3.710384	40.4219056
/inmueble/30010172/	calle Victor de la Serna, 27, Bernabéu-Hispanoamérica, Madrid	750	-3.6797153	40.4552066
/inmueble/25801790/	calle Arturo Soria, Costillares, Madrid	2700	-3.6601528	40.4595108
/inmueble/30477721/	calle Prensa, 9, Costillares, Madrid	1050	-3.6682708	40.4703874
/inmueble/30764645/	calle los vascos, Ciudad Universitaria, Madrid	825	 -3.711029	40.4482753
/inmueble/30760595/	calle oquendo, El Viso, Madrid	4500	-3.6835361	40.4405452
/inmueble/30760199/	calle benamargosa, Palomeras sureste, Madrid	400	-3.6417713	40.3833891
/inmueble/30757541/	calle de campoamor, Chueca-Justicia, Madrid	1500	-3.6976649	40.4226162
/inmueble/30756478/	Cuzco-Castillejos, Madrid	850	-3.69032	40.45827999999999
/inmueble/30753949/	calle mar de omán, 8, Pinar del Rey, Madrid	775	 -3.640369	40.4734191
/inmueble/30753056/	calle del capitán haya, Cuzco-Castillejos, Madrid	2400	-3.6954509	40.4600771
/inmueble/30751985/	maldonado, Castellana, Madrid	1750	-3.679516999999999	40.4337243
/inmueble/30748827/	calle general oraa, Lista, Madrid	2500	-3.6821174	40.4360933
/inmueble/30739632/	calle valverde, Malasaña-Universidad, Madrid	2900	-3.7037902	40.4167754
/inmueble/30738088/	calle la albericia, Arcos, Madrid	650	-3.6146395	40.423951
/inmueble/30360289/	Almagro, Madrid	5500	-3.695287	40.4338618
/inmueble/29527732/	avenida de los Toreros, 22, Guindalera, Madrid	500	-3.66797	40.4321389
/inmueble/28341198/	plaza General Vara de Rey, 11, Lavapiés-Embajadores, Madrid	672	-3.7086213	40.4095182
/inmueble/27406198/	calle Burriana, Campo de las Naciones-Corralejos, Madrid	2150	-3.6162032	40.4638952
/inmueble/2167904/	calle Virgen del Lluc, 130, Quintana, Madrid	575	 -3.6432949	40.4380685
/inmueble/30757794/	calle juan alvarez mendizabal, Argüelles, Madrid	800	-3.7176305	40.4277581
/inmueble/30741170/	Niño Jesús, Madrid	2600	-3.6767163	40.4101609
/inmueble/30683169/	calle san emilio, Ventas, Madrid	750	-3.6591086	40.4285324
/inmueble/30682384/	Castilla, Madrid	1000	-3.6794196	40.473866
/inmueble/30672636/	Castellana, Madrid	4700	-3.6871448	40.435469
/inmueble/30656772/	calle mirador de la sierra, 3, Ciudad Universitaria, Madrid	500	-3.722532199999999	40.4637488
/inmueble/30644607/	calle mirador de la sierra, 3, Ciudad Universitaria, Madrid	530	-3.722532199999999	40.4637488
/inmueble/30610988/	calle de las fuentes, 7, Palacio, Madrid	750	-3.7087537	40.4171216
/inmueble/30600483/	calle Astun, Valdemarín, Madrid	5000	-3.7762375	40.4664545
/inmueble/30582686/	calle del Sotillo, Conde Orgaz-Piovera, Madrid	4200	-3.6326303	40.4534463
/inmueble/30567187/	calle de Maldonado, Lista, Madrid	1750	-3.679516999999999	40.4337243
/inmueble/30555435/	Costillares, Madrid	1100	-3.6718324	40.473685
/inmueble/30538094/	Valdemarín, Madrid	5000	-3.7797523	40.4708461
/inmueble/25953193/	calle Lenguas, 18, San Andrés, Madrid	500	-3.7036962	40.3430467
/inmueble/30747811/	calle de la princesa, Argüelles, Madrid	1100	-3.7151047	40.4290282
/inmueble/30760467/	calle tres peces, 21, Lavapiés-Embajadores, Madrid	850	-3.7006444	40.41068180000001
/inmueble/27747177/	calle Bárbara de Braganza, 9, Chueca-Justicia, Madrid	2400	-3.6976649	40.4226162
/inmueble/30756818/	calle cea bermúdez, Vallehermoso, Madrid	3500	-3.7106513	40.4388799
/inmueble/30754098/	calle miosotis, 54, Valdeacederas, Madrid	570	-3.7024033	40.4652315
/inmueble/30752712/	calle del rosario, Palacio, Madrid	900	-3.7141366	40.4096068
/inmueble/30752289/	calle del rosario, Palacio, Madrid	1000	-3.7141366	40.4096068
/inmueble/30746240/	juan bravo, Lista, Madrid	900	-3.6795969	40.4327207
/inmueble/30743253/	calle jardín de la duquesa, 20, Casco Histórico de Vicálvaro, Madrid	490	-3.6037995	40.4044002
/inmueble/30743259/	calle de la ruda, 5, Lavapiés-Embajadores, Madrid	395	 -3.7076439	40.4103217
/inmueble/30741712/	calle de pradillo, Ciudad Jardín, Madrid	3000	-3.672636	40.448894
/inmueble/30741540/	calle la bañeza, 12, Pilar, Madrid	625	 -3.712987399999999	40.4766803
/inmueble/29798064/	Cavanilles, 40, Pacífico, Madrid	1100	-3.6745535	40.4052133
/inmueble/30737624/	calle villalobos, 42, Palomeras sureste, Madrid	610	-3.652173	40.3802685
/inmueble/30726177/	Castellana, Madrid	5000	-3.6871448	40.435469
/inmueble/26091147/	Almagro, Madrid	995	 -3.695287	40.4338618
/inmueble/30507781/	calle de Ocaña, 165, Aluche, Madrid	450	-3.7531155	40.3876509
/inmueble/28037227/	calle Duque de Rivas, Lavapiés-Embajadores, Madrid	1000	-3.706394699999999	40.4139285
/inmueble/30226717/	Fernandez de los Rios, 75, Gaztambide, Madrid	800	-3.7147961	40.4353057
/inmueble/25700613/	calle de Lagasca, 39, Recoletos, Madrid	2200	-3.6854128	40.4260741
/inmueble/25249899/	calle del Capitán Haya, 23, Cuzco-Castillejos, Madrid	750	-3.6954509	40.4600771
/inmueble/27204439/	calle Chile, 23, Nueva España, Madrid	780	-3.6757501	40.4591721
/inmueble/30302818/	calle Fuente del Berro, 41, Goya, Madrid	1125	 -3.6709231	40.423372
/inmueble/2001159/	calle Velayos, 4, Ciudad Universitaria, Madrid	1500	-3.726014499999999	40.4648714
/inmueble/2076554/	Molino Viejo, 14, Valdebernardo - Valderribas, Madrid	850	-3.7037902	40.4167754
/inmueble/1857171/	calle Calatrava, 34, Palacio, Madrid	1400	-3.7132716	40.4100276
/inmueble/2138880/	calle Isla Sumatra, 42, Tres Olivos - Valverde, Madrid	800	-3.685682699999999	40.49532
/inmueble/30748021/	calle de azcona, 30, Guindalera, Madrid	650	-3.6699648	40.4339161
/inmueble/30740948/	plaza de redondela, 2, Pilar, Madrid	700	-3.7088629	40.4762038
/inmueble/30658215/	calle Obanos, 2, Las Tablas, Madrid	1070	-3.6763718	40.4984182
/inmueble/29080845/	calle las Naves, 14, Acacias, Madrid	850	-3.70621	40.3988
/inmueble/30636940/	calle arte, Costillares, Madrid	900	-3.6716873	40.4824884
/inmueble/30585619/	Castellana, Madrid	750	-3.6871448	40.435469
/inmueble/30375331/	paseo de la Esperanza, 22, Acacias, Madrid	555	 -3.7026177	40.3981157
/inmueble/30255419/	Trafalgar, Madrid	1750	-3.7044047	40.4319958
/inmueble/28141553/	calle Canarias, 27, Palos de Moguer, Madrid	650	-3.6927242	40.4019278
/inmueble/29948429/	calle Colombia, 61, Bernabéu-Hispanoamérica, Madrid	950	-3.6797153	40.4552066
/inmueble/29778770/	plaza España, 9, Argüelles, Madrid	900	-3.7136982	40.4219883
/inmueble/28797073/	paseo de la Esperanza, 22, Acacias, Madrid	530	-3.7026177	40.3981157
/inmueble/28702605/	plaza Conde Valle de Suchil, 9, Arapiles, Madrid	1500	-3.7076521	40.4312406
/inmueble/26493066/	paseo de la Esperanza, 22, Acacias, Madrid	555	 -3.7026177	40.3981157
/inmueble/25806739/	paseo de la Esperanza, 22, Acacias, Madrid	600	-3.7026177	40.3981157
/inmueble/1504620/	calle Rodríguez San Pedro, 5, Arapiles, Madrid	1500	-3.7077021	40.4314667
/inmueble/1322688/	carril San Francisco, 14, Palacio, Madrid	650	-3.7131509	40.4108398
/inmueble/951342/	plaza General Vara del Rey, 11, Lavapiés-Embajadores, Madrid	600	-3.7086213	40.4095182
/inmueble/583495/	carril San Francisco, 14, Palacio, Madrid	550	-3.7131509	40.4108398
/inmueble/30766184/	calle montesa, Lista, Madrid	750	-3.672115	40.4293537
/inmueble/30766182/	calle dulcinea, Cuatro Caminos, Madrid	695	 -3.6998742	40.4496175
/inmueble/30766180/	calle colombia, Bernabéu-Hispanoamérica, Madrid	950	-3.6797153	40.4552066
/inmueble/30765992/	corredera baja de san pablo, Malasaña-Universidad, Madrid	1200	-3.7037902	40.4167754
/inmueble/30765106/	calle ramón de la cruz, 29, Castellana, Madrid	2100	-3.6821997	40.4291098
/inmueble/30764518/	montesa, 31, Lista, Madrid	1900	-3.6722406	40.4293288
/inmueble/30764426/	calle cuart de poblet, 87, Lucero, Madrid	600	-3.7493002	40.3972328
/inmueble/30762017/	Goya, Madrid	2400	-3.6718503	40.42572089999999
/inmueble/30761742/	Palacio, Madrid	3200	-3.7143181	40.4163387
/inmueble/30760466/	avenida de pío xii, Castilla, Madrid	700	-3.6800298	40.4710467
/inmueble/30759515/	Valdemarín, Madrid	2500	-3.7797523	40.4708461
